label,category,utterance1,utterance2
1,using_microwave_1,"{'user': 'Human', 'text': 'Yes that is a perfect spot for the salmon. Nice Job Zara!', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Thanks for helping me with the microwave Michael! I now know how it works!', 'intent': 'Inform_understanding'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'Thanks for helping me with the microwave Michael! I now know how it works!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Of course Zara you did a good job', 'intent': 'Inform_action'}"
0,using_microwave_1,"{'user': 'Alien', 'text': 'Thanks for helping me with the microwave Michael! I now know how it works!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Of course Zara you did a good job', 'intent': 'Inform_action'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Michael what is this?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""Oh that's the stove Zara! it is used for cooking food I can show you how to use it"", 'intent': 'Inform_object'}"
0,using_stove_3,"{'user': 'Human', 'text': ""Oh that's the stove Zara! it is used for cooking food I can show you how to use it"", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'That would be great thank you Michael', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'That would be great thank you Michael', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'First come over here we need to get some cooking supplies', 'intent': 'Inform_next_step'}"
0,using_stove_3,"{'user': 'Human', 'text': 'First come over here we need to get some cooking supplies', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay Michael Im coming', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Okay Michael Im coming', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Grab the pot from the kitchen counter you will need it to use the stove', 'intent': 'Inform_action'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Grab the pot from the kitchen counter you will need it to use the stove', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Is this the pot Michael?', 'intent': 'Ask_about_object'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Is this the pot Michael?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Yes Zara it is nice job', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Yes Zara it is nice job', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Next head back to the stove with the pot', 'intent': 'Inform_next_step'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Next head back to the stove with the pot', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay this is the stove right?', 'intent': 'Inform_confused'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Okay this is the stove right?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""No Zara that's sink that's where we wash dishes after we cook"", 'intent': 'Inform_object'}"
0,using_stove_3,"{'user': 'Human', 'text': ""No Zara that's sink that's where we wash dishes after we cook"", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': ""Oh I'm sorry I thought it was the stove"", 'intent': 'Inform_confused'}"
0,using_stove_3,"{'user': 'Alien', 'text': ""Oh I'm sorry I thought it was the stove"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It's Okay Zara"", 'intent': 'Casual_response'}"
1,using_stove_3,"{'user': 'Human', 'text': ""It's Okay Zara"", 'intent': 'Casual_response'}","{'user': 'Human', 'text': 'Remember the stove is what you originally asked about', 'intent': 'Inform_object'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Remember the stove is what you originally asked about', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': ""Oh that's right I remember I'll go back there now"", 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': ""Oh that's right I remember I'll go back there now"", 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What should I do now Michael?', 'intent': 'Ask_next_step'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'What should I do now Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Put the pot on the stove so the stove can heat it up', 'intent': 'Inform_next_step'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Put the pot on the stove so the stove can heat it up', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh that makes sense I will do that', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Oh that makes sense I will do that', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now you need to turn on the stove', 'intent': 'Inform_next_step'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Now you need to turn on the stove', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay how do I do that?', 'intent': 'Ask_about_action'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Okay how do I do that?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Turn the knob in front of you and it will heat up the stove', 'intent': 'Inform_action'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Turn the knob in front of you and it will heat up the stove', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Oh I see, did I turn it far enough?', 'intent': 'Ask_about_action'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Oh I see, did I turn it far enough?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""Yes that's perfect Zara nice job!"", 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Human', 'text': ""Yes that's perfect Zara nice job!"", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Okay now the food in the pot should be cooked so the stove is ready to be turned off', 'intent': 'Inform_next_step'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Okay now the food in the pot should be cooked so the stove is ready to be turned off', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay so I should turn the knob back to how it was?', 'intent': 'Ask_about_action'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Okay so I should turn the knob back to how it was?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Yes Exactly Zara! good thinking!', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Yes Exactly Zara! good thinking!', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Now you can take the pot off the stove aswell', 'intent': 'Inform_next_step'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Now you can take the pot off the stove aswell', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay that makes sense I will do that', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Okay that makes sense I will do that', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now do you remember where the pot was earlier?', 'intent': 'Ask_know_location'}"
0,using_stove_3,"{'user': 'Human', 'text': 'Now do you remember where the pot was earlier?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'Oh yes! I remember, I will go there now', 'intent': 'Inform_understanding'}"
1,using_stove_3,"{'user': 'Alien', 'text': 'Oh yes! I remember, I will go there now', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this a good spot to put the pot Michael?', 'intent': 'Ask_about_location'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Is this a good spot to put the pot Michael?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'Yes that is a perfect spot nice job Zara!', 'intent': 'Yes-no_positive'}"
1,using_stove_3,"{'user': 'Human', 'text': 'Yes that is a perfect spot nice job Zara!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Thanks for teaching me how to use the stove Michael! that was really helpful!', 'intent': 'Inform_understanding'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Thanks for teaching me how to use the stove Michael! that was really helpful!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Yes of course Zara, you did a very good job!', 'intent': 'Yes-no_positive'}"
0,using_stove_3,"{'user': 'Alien', 'text': 'Thanks for teaching me how to use the stove Michael! that was really helpful!', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Yes of course Zara, you did a very good job!', 'intent': 'Yes-no_positive'}"
0,using_computer_1,"{'user': 'Human', 'text': 'Hey Zara im going to show you how to use the computer', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Okay is this the computer?', 'intent': 'Ask_about_object'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'Okay is this the computer?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'No thats not the computer, that is the stove', 'intent': 'Inform_object'}"
0,using_computer_1,"{'user': 'Human', 'text': 'No thats not the computer, that is the stove', 'intent': 'Inform_object'}","{'user': 'Human', 'text': 'The computer is in the room over there', 'intent': 'Inform_location'}"
1,using_computer_1,"{'user': 'Human', 'text': 'The computer is in the room over there', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'should I go to the room with the computer?', 'intent': 'Ask_about_action'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'should I go to the room with the computer?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""Yes Zara let's go there now"", 'intent': 'Yes-no_positive'}"
1,using_computer_1,"{'user': 'Human', 'text': ""Yes Zara let's go there now"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Is this the computer?', 'intent': 'Ask_about_object'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'Is this the computer?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Yes this is the computer I will show you how to use it', 'intent': 'Inform_object'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Yes this is the computer I will show you how to use it', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You first have to turn the computer on you can do that by pressing the button on the top', 'intent': 'Inform_action'}"
0,using_computer_1,"{'user': 'Human', 'text': 'You first have to turn the computer on you can do that by pressing the button on the top', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay I will press the button', 'intent': 'Inform_understanding'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'Okay I will press the button', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Wow there is now things on the computer', 'intent': 'Inform_observation'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Wow there is now things on the computer', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'you should sit in the chair to use the computer', 'intent': 'Inform_action'}"
0,using_computer_1,"{'user': 'Human', 'text': 'you should sit in the chair to use the computer', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'is this the chair?', 'intent': 'Ask_about_object'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'is this the chair?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Yes that is the chair', 'intent': 'Yes-no_positive'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Yes that is the chair', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Okay I will sit in the chair now', 'intent': 'Inform_understanding'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'Okay I will sit in the chair now', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Nice job Zara Now I will tell you how to use the computer.', 'intent': 'Inform_next_step'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Nice job Zara Now I will tell you how to use the computer.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Now use the mouse to control the computer', 'intent': 'Inform_next_step'}"
0,using_computer_1,"{'user': 'Human', 'text': 'Now use the mouse to control the computer', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Im confused what is the mouse?', 'intent': 'Inform_confused'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'Im confused what is the mouse?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Its the thing on the desk right next to me', 'intent': 'Inform_object'}"
0,using_computer_1,"{'user': 'Human', 'text': 'Its the thing on the desk right next to me', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Oh okay I will grab it', 'intent': 'Inform_understanding'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'Oh okay I will grab it', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': '', 'intent': 'Inform_action'}"
1,using_computer_1,"{'user': 'Human', 'text': '', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'To control the computer you move the mouse on the desk', 'intent': 'Inform_next_step'}"
1,using_computer_1,"{'user': 'Human', 'text': 'To control the computer you move the mouse on the desk', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh okay like this?', 'intent': 'Ask_about_action'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'Oh okay like this?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""Not quite but it's okay I can show you how to use the computer more later."", 'intent': 'Yes-no_negative'}"
0,using_computer_1,"{'user': 'Human', 'text': ""Not quite but it's okay I can show you how to use the computer more later."", 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'Oh okay', 'intent': 'Inform_understanding'}"
1,using_computer_1,"{'user': 'Alien', 'text': 'Oh okay', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'So Should I leave now?', 'intent': 'Inform_confused'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'So Should I leave now?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Yes but wait first you have to turn off the computer', 'intent': 'Inform_next_step'}"
1,using_computer_1,"{'user': 'Human', 'text': 'Yes but wait first you have to turn off the computer', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I do not know how to turn off the computer', 'intent': 'Inform_confused'}"
0,using_computer_1,"{'user': 'Alien', 'text': 'I do not know how to turn off the computer', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Its okay Zara I will tell you.You turn it off the same way you turn it on.', 'intent': 'Inform_next_step'}"
0,using_computer_1,"{'user': 'Human', 'text': 'Its okay Zara I will tell you.You turn it off the same way you turn it on.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh okay I will do that', 'intent': 'Inform_understanding'}"
0,using_computer_1,"{'user': 'Human', 'text': 'Its okay Zara I will tell you.You turn it off the same way you turn it on.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh okay I will do that', 'intent': 'Inform_understanding'}"
0,read_book_0,"{'user': 'Human', 'text': 'Hey Zara do you want to try reading a book?', 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': 'Yes Michael that sounds very fun!', 'intent': 'Yes-no_positive'}"
0,read_book_0,"{'user': 'Alien', 'text': 'Yes Michael that sounds very fun!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'How do I read a book?', 'intent': 'Ask_about_action'}"
0,read_book_0,"{'user': 'Alien', 'text': 'How do I read a book?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""The books are in the TV room let's go there first"", 'intent': 'Inform_action'}"
1,read_book_0,"{'user': 'Human', 'text': ""The books are in the TV room let's go there first"", 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'These up here are the books you should grab them', 'intent': 'Inform_next_step'}"
0,read_book_0,"{'user': 'Human', 'text': 'These up here are the books you should grab them', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay I see I will pick them up', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Okay I see I will pick them up', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Zara you only picked up one book but I also like the other one you should also get the other one', 'intent': 'Inform_confused'}"
0,read_book_0,"{'user': 'Alien', 'text': 'Zara you only picked up one book but I also like the other one you should also get the other one', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': ""Oh okay I didn't know you wanted me to get both"", 'intent': 'Inform_confused'}"
0,read_book_0,"{'user': 'Alien', 'text': ""Oh okay I didn't know you wanted me to get both"", 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'I see I will pickup the other one aswell', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'I see I will pickup the other one aswell', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}"
0,read_book_0,"{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You should find a place to read you can sit on the couch or the chair', 'intent': 'Inform_next_step'}"
0,read_book_0,"{'user': 'Human', 'text': 'You should find a place to read you can sit on the couch or the chair', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I think I will sit in the chair it looks very comfortable', 'intent': 'Inform_observation'}"
1,read_book_0,"{'user': 'Alien', 'text': 'I think I will sit in the chair it looks very comfortable', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}"
0,read_book_0,"{'user': 'Alien', 'text': 'What Should I do now Michael?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'First sit down in the chair and then you can get to reading', 'intent': 'Inform_next_step'}"
0,read_book_0,"{'user': 'Human', 'text': 'First sit down in the chair and then you can get to reading', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Okay I will sit down in the chair', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Okay I will sit down in the chair', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now Zara you can read the books just look at them and read the word?', 'intent': 'Inform_next_step'}"
0,read_book_0,"{'user': 'Human', 'text': 'Now Zara you can read the books just look at them and read the word?', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': ""I'm sorry Michael im confused do I read them at the same time?"", 'intent': 'Inform_confused'}"
0,read_book_0,"{'user': 'Alien', 'text': ""I'm sorry Michael im confused do I read them at the same time?"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It's Okay Zara no you read them separately, I recommend reading that one first"", 'intent': 'Inform_object'}"
0,read_book_0,"{'user': 'Human', 'text': ""It's Okay Zara no you read them separately, I recommend reading that one first"", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Okay I understand, I will read this one', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Okay I understand, I will read this one', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Wow I really liked that book', 'intent': 'Inform_observation'}"
0,read_book_0,"{'user': 'Alien', 'text': 'Wow I really liked that book', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Yay! im glad, now you should read the other one', 'intent': 'Inform_action'}"
0,read_book_0,"{'user': 'Human', 'text': 'Yay! im glad, now you should read the other one', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay I will do that now Michael', 'intent': 'Yes-no_positive'}"
0,read_book_0,"{'user': 'Alien', 'text': 'Okay I will do that now Michael', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Wow that book was also very fun to read!', 'intent': 'Inform_observation'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Wow that book was also very fun to read!', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'What Should I do now that I read the books?', 'intent': 'Ask_next_step'}"
0,read_book_0,"{'user': 'Alien', 'text': 'What Should I do now that I read the books?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'After you read a book you always have to put it away', 'intent': 'Inform_next_step'}"
0,read_book_0,"{'user': 'Human', 'text': 'After you read a book you always have to put it away', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Oh I understand I will walk towards the table to put them their', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Oh I understand I will walk towards the table to put them their', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is it okay if I put the books on this table Michael?', 'intent': 'Ask_about_action'}"
0,read_book_0,"{'user': 'Alien', 'text': 'Is it okay if I put the books on this table Michael?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Sure Zara that seems like a good spot', 'intent': 'Yes-no_positive'}"
0,read_book_0,"{'user': 'Human', 'text': 'Sure Zara that seems like a good spot', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Okay I will put this book here', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'Okay I will put this book here', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Make sure you put the other book on the table aswell Zara', 'intent': 'Inform_action'}"
0,read_book_0,"{'user': 'Human', 'text': 'Make sure you put the other book on the table aswell Zara', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'You are right Michael I will do that too', 'intent': 'Inform_understanding'}"
1,read_book_0,"{'user': 'Alien', 'text': 'You are right Michael I will do that too', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Now that you know how to read books we can return to the kitchen', 'intent': 'Inform_action'}"
0,read_book_0,"{'user': 'Human', 'text': 'Now that you know how to read books we can return to the kitchen', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""That sounds like a good idea Michael let's go now"", 'intent': 'Inform_understanding'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'How are you feeling today?', 'intent': 'Extend_greetings'}","{'user': 'Human', 'text': ""I'm doing well, thank you for inquiring"", 'intent': 'Extend_greetings'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'I am well, thank you for inquiring.', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Are you familiar with television? What is this called?', 'intent': 'Ask_about_object'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Are you familiar with television? What is this device?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'The television is a large screen that is capable of showing videos.', 'intent': 'Inform_get_started'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'The television is a large display that is capable of showing videos.', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Can I watch television?', 'intent': 'Ask_guidence'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is it permissible for me to watch the television?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'Of course, could you assist me in turning on the TV?', 'intent': 'Ask_want_help'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Of course, could you assist me in watching TV?', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': 'How to begin?', 'intent': 'Ask_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'How to begin?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Do you know where the TV is located? You must find it first.', 'intent': 'Ask_know_location'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'You must locate the television first. Are you aware of its whereabouts?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': 'I am unsure.', 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I am unsure.', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'The television is located in the living room.', 'intent': 'iInform_object'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'The television is located in the living area.', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': 'Understood. Shall we proceed?', 'intent': 'Ask_get_started'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Understood. Off we go.', 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Since you have located the television, would you mind opening it?', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Now that you have located the television, could you please open it?', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'How do I turn on the television?', 'intent': 'Ask_about_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'How can I turn on the television?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Press the button labeled ""open"" at the corner of the screen.', 'intent': 'Inform_action'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Press the button that is located at the corner of the screen.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Understood.', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Understood.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Are you feeling disoriented?', 'intent': 'Ask_okay'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Do you need help finding your way?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'What transpired?', 'intent': 'Display_confusion'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'What transpired?', 'intent': 'Display_confusion'}","{'user': 'Human', 'text': ""No need to worry, you're about to turn on the TV, and the next thing to do is press the power button."", 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'No problem at all, you are turning on the TV, and then you simply need to press the power button.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I perceive', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'I perceive', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Original: I switched on the television.', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I switched on the television.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Is this accurate?', 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this accurate?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Excellent, you may now take a seat and observe.', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this accurate?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Excellent, you are now able to relax and observe.', 'intent': 'Inform_next_step'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Original: Hello, good evening.', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Hello there!', 'intent': 'Extend_greetings'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'Oh hello there!', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': ""Oh, it's already evening? I didn't realize."", 'intent': 'Inform_confused'}"
0,watch_tv_2,"{'user': 'Alien', 'text': ""Oh, is it already evening? I hadn't realized."", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It's irrelevant. You're in the kitchen, so just complete the job."", 'intent': 'Inform_other'}"
0,watch_tv_2,"{'user': 'Human', 'text': ""It's irrelevant. Complete the task since you are already in the kitchen."", 'intent': 'Inform_other'}","{'user': 'Human', 'text': 'Are you familiar with the task at hand?', 'intent': 'Ask_know_action'}"
0,watch_tv_2,"{'user': 'Human', 'text': 'Are you familiar with the assignment?', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': ""Hmm, I can't seem to recall what my original intention was. Can you suggest some options or ideas for me to consider at this moment?"", 'intent': 'Ask_about_action'}"
0,watch_tv_2,"{'user': 'Alien', 'text': ""Uhhh, I can't seem to recall what I had in mind. Any suggestions on what activities I could engage in here?"", 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""Not a problem at all, it happens to everyone. Just one of those lazy days. It's game day, so why not head out and catch a soccer match?"", 'intent': 'Ask_know_action'}"
0,watch_tv_2,"{'user': 'Human', 'text': ""Not a problem, it happens to the best of us. Today's just a lazy day. It's game day, so let's go and catch the soccer match."", 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': 'That piques my interest. Could you kindly provide me with details on where and how I can view it?', 'intent': 'Ask_about_location'}"
0,watch_tv_2,"{'user': 'Alien', 'text': 'That piques my interest. Could you please inform me of where and how I can view it?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'There is a television in the living room where we can enjoy watching the soccer match.', 'intent': 'Inform_next_step'}"
